variant,query_id,question,query_kind,target_document,hard_negative,hit,rank,precision,recall,result_count,evidence_tokens,global_tokens,map_index_tokens,token_delta,token_delta_pct,selected_sections,planned_sections,considered_sections,route_steps,routed,reflection,planner_mode,nodes_scored,latency_ms
map_agent_single_section,q01,Within how many days may a customer request a full refund?,answerable,refund_policy.txt,False,True,1,0.1667,1.0,6,189,249,467,-60,-24.1,1,1,8,1,True,False,deterministic,6,5.26
map_agent_single_section,q02,What is the refund window for electronics?,answerable,refund_policy.txt,False,True,1,0.1667,1.0,6,189,249,467,-60,-24.1,1,1,8,1,True,False,deterministic,6,5.097
map_agent_single_section,q03,How many business days does refund settlement take?,answerable,refund_policy.txt,False,True,1,0.1667,1.0,6,189,250,467,-61,-24.4,1,1,8,1,True,False,deterministic,6,5.57
map_agent_single_section,q04,How long does domestic ground shipping take?,answerable,shipping_times.txt,False,True,1,0.3333,1.0,3,87,118,467,-31,-26.27,1,1,8,1,True,False,deterministic,6,5.215
map_agent_single_section,q05,When is expedited delivery available?,answerable,shipping_times.txt,False,True,1,0.3333,1.0,3,90,253,467,-163,-64.43,1,1,8,1,True,False,deterministic,6,5.08
map_agent_single_section,q06,How long does international customs clearance take?,answerable,shipping_times.txt,False,False,0,0.0,0.0,0,0,59,467,-59,-100.0,1,1,8,1,True,True,deterministic,6,5.281
map_agent_single_section,q07,How long is the manufacturer warranty?,answerable,warranty_terms.txt,False,True,1,0.1667,1.0,6,179,210,467,-31,-14.76,1,1,8,1,True,False,deterministic,6,5.081
map_agent_single_section,q08,What do I need to submit a warranty claim?,answerable,warranty_terms.txt,False,True,1,0.1667,1.0,6,179,207,467,-28,-13.53,1,1,8,1,True,False,deterministic,6,5.079
map_agent_single_section,q09,Is water damage covered by warranty?,answerable,warranty_terms.txt,False,True,1,0.1667,1.0,6,179,179,467,0,0.0,1,1,8,1,True,False,deterministic,6,5.232
map_agent_single_section,q10,What defines a severity 1 incident?,answerable,incident_runbook.txt,False,True,1,0.2,1.0,5,165,165,467,0,0.0,1,1,8,1,True,False,deterministic,6,5.211
map_agent_single_section,q11,Who owns the incident response?,answerable,incident_runbook.txt,False,True,1,0.2,1.0,5,165,195,467,-30,-15.38,1,1,8,1,True,False,deterministic,6,5.076
map_agent_single_section,q12,What is the public status update cadence for an outage?,answerable,incident_runbook.txt,False,True,1,0.5,1.0,2,73,73,467,0,0.0,1,1,8,1,True,False,deterministic,6,5.147
map_agent_single_section,q13,What blocks a release?,answerable,release_checklist.txt,False,False,0,0.0,0.0,0,0,109,467,-109,-100.0,1,1,8,1,True,True,deterministic,6,5.118
map_agent_single_section,q14,How long is the staging soak time?,answerable,release_checklist.txt,False,False,0,0.0,0.0,2,59,208,467,-149,-71.63,1,1,8,1,True,False,deterministic,6,5.144
map_agent_single_section,q15,What is the staged rollout plan for production?,answerable,release_checklist.txt,False,True,1,0.25,1.0,4,115,141,467,-26,-18.44,1,1,8,1,True,False,deterministic,6,5.11
map_agent_single_section,q16,On which working day of the month does the payroll run?,answerable,payroll_policy.txt,False,True,1,0.3333,1.0,3,87,181,467,-94,-51.93,1,1,8,1,True,False,deterministic,6,5.581
map_agent_single_section,q17,When are timesheets due?,answerable,payroll_policy.txt,False,True,1,1.0,1.0,1,28,86,467,-58,-67.44,1,1,8,1,True,False,deterministic,6,5.001
map_agent_single_section,q18,How is overtime paid?,answerable,payroll_policy.txt,False,True,1,1.0,1.0,1,30,30,467,0,0.0,1,1,8,1,True,False,deterministic,6,4.984
map_agent_single_section,q19,What is the default API rate limit quota?,answerable,api_rate_limits.txt,False,True,1,0.2,1.0,5,156,245,467,-89,-36.33,1,1,8,1,True,False,deterministic,6,5.488
map_agent_single_section,q20,What happens when I exceed the burst allowance?,answerable,api_rate_limits.txt,False,True,1,0.5,1.0,2,62,62,467,0,0.0,1,1,8,1,True,False,deterministic,6,5.144
map_agent_single_section,q21,How should clients handle throttling responses?,answerable,api_rate_limits.txt,False,False,0,0.0,0.0,1,29,88,467,-59,-67.05,1,1,8,1,True,False,deterministic,6,5.104
map_agent_single_section,q22,Which principle governs access grants?,answerable,access_control.txt,False,True,1,0.2,1.0,5,152,152,467,0,0.0,1,1,8,1,True,False,deterministic,6,5.61
map_agent_single_section,q23,Is multi factor authentication mandatory?,answerable,access_control.txt,False,False,0,0.0,0.0,0,0,26,467,-26,-100.0,1,1,8,1,True,True,deterministic,6,4.996
map_agent_single_section,q24,How are break glass accounts reviewed?,answerable,access_control.txt,False,True,1,0.25,1.0,4,122,152,467,-30,-19.74,1,1,8,1,True,False,deterministic,6,5.093
map_agent_single_section,q25,What is the quarterly access review cadence?,answerable,access_control.txt,False,True,1,0.2,1.0,5,152,240,467,-88,-36.67,1,1,8,1,True,False,deterministic,6,5.438
map_agent_single_section,n01,What is the office wifi password?,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,1,1,8,1,True,True,deterministic,6,4.991
map_agent_single_section,n02,Who won the 2022 world cup final?,no_match,,True,False,0,0.0,0.0,1,33,33,467,0,0.0,1,1,8,1,True,False,deterministic,6,5.094
map_agent_single_section,n03,What is the capital city of Portugal?,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,1,1,8,1,True,True,deterministic,6,5.235
map_agent_single_section,n04,Can you book me a flight to Tokyo?,no_match,,True,False,0,1.0,1.0,0,0,32,467,-32,-100.0,1,1,8,1,True,True,deterministic,6,5.004
map_agent_single_section,n05,What is the recommended daily calorie intake for adults?,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,1,1,8,1,True,True,deterministic,6,5.101
map_agent_single_section,n06,Explain quantum chromodynamics lattice gauge theory.,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,1,1,8,1,True,True,deterministic,6,5.285
map_agent_oracle_planner,q01,Within how many days may a customer request a full refund?,answerable,refund_policy.txt,False,True,1,0.125,1.0,8,254,249,467,5,2.01,2,2,8,1,True,False,injected_fallback_deterministic,12,5.359
map_agent_oracle_planner,q02,What is the refund window for electronics?,answerable,refund_policy.txt,False,True,1,0.125,1.0,8,249,249,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.203
map_agent_oracle_planner,q03,How many business days does refund settlement take?,answerable,refund_policy.txt,False,True,1,0.125,1.0,8,247,250,467,-3,-1.2,2,2,8,1,True,False,injected_fallback_deterministic,12,5.673
map_agent_oracle_planner,q04,How long does domestic ground shipping take?,answerable,shipping_times.txt,False,True,1,0.3333,1.0,3,87,118,467,-31,-26.27,2,2,8,1,True,False,injected_fallback_deterministic,12,5.251
map_agent_oracle_planner,q05,When is expedited delivery available?,answerable,shipping_times.txt,False,True,1,0.25,1.0,4,131,253,467,-122,-48.22,2,2,8,1,True,False,injected_fallback_deterministic,12,5.159
map_agent_oracle_planner,q06,How long does international customs clearance take?,answerable,shipping_times.txt,False,False,0,0.0,0.0,0,0,59,467,-59,-100.0,3,2,8,2,True,True,injected_fallback_deterministic,30,5.551
map_agent_oracle_planner,q07,How long is the manufacturer warranty?,answerable,warranty_terms.txt,False,True,1,0.1667,1.0,6,179,210,467,-31,-14.76,2,2,8,1,True,False,injected_fallback_deterministic,12,5.255
map_agent_oracle_planner,q08,What do I need to submit a warranty claim?,answerable,warranty_terms.txt,False,True,1,0.1429,1.0,7,207,207,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.258
map_agent_oracle_planner,q09,Is water damage covered by warranty?,answerable,warranty_terms.txt,False,True,1,0.1667,1.0,6,179,179,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.555
map_agent_oracle_planner,q10,What defines a severity 1 incident?,answerable,incident_runbook.txt,False,True,1,0.2,1.0,5,165,165,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.166
map_agent_oracle_planner,q11,Who owns the incident response?,answerable,incident_runbook.txt,False,True,1,0.2,1.0,5,165,195,467,-30,-15.38,2,2,8,1,True,False,injected_fallback_deterministic,12,5.124
map_agent_oracle_planner,q12,What is the public status update cadence for an outage?,answerable,incident_runbook.txt,False,True,1,0.5,1.0,2,73,73,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.582
map_agent_oracle_planner,q13,What blocks a release?,answerable,release_checklist.txt,False,True,1,0.25,1.0,4,109,109,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.221
map_agent_oracle_planner,q14,How long is the staging soak time?,answerable,release_checklist.txt,False,True,1,0.25,1.0,4,111,208,467,-97,-46.63,2,2,8,1,True,False,injected_fallback_deterministic,12,5.189
map_agent_oracle_planner,q15,What is the staged rollout plan for production?,answerable,release_checklist.txt,False,True,1,0.25,1.0,4,115,141,467,-26,-18.44,2,2,8,1,True,False,injected_fallback_deterministic,12,5.495
map_agent_oracle_planner,q16,On which working day of the month does the payroll run?,answerable,payroll_policy.txt,False,True,1,0.3333,1.0,3,87,181,467,-94,-51.93,2,2,8,1,True,False,injected_fallback_deterministic,12,5.265
map_agent_oracle_planner,q17,When are timesheets due?,answerable,payroll_policy.txt,False,True,1,0.5,1.0,2,55,86,467,-31,-36.05,2,2,8,1,True,False,injected_fallback_deterministic,12,5.097
map_agent_oracle_planner,q18,How is overtime paid?,answerable,payroll_policy.txt,False,True,1,1.0,1.0,1,30,30,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.447
map_agent_oracle_planner,q19,What is the default API rate limit quota?,answerable,api_rate_limits.txt,False,True,1,0.2,1.0,5,156,245,467,-89,-36.33,2,2,8,1,True,False,injected_fallback_deterministic,12,5.198
map_agent_oracle_planner,q20,What happens when I exceed the burst allowance?,answerable,api_rate_limits.txt,False,True,1,0.5,1.0,2,62,62,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.185
map_agent_oracle_planner,q21,How should clients handle throttling responses?,answerable,api_rate_limits.txt,False,False,0,0.0,0.0,1,29,88,467,-59,-67.05,2,2,8,1,True,False,injected_fallback_deterministic,12,5.38
map_agent_oracle_planner,q22,Which principle governs access grants?,answerable,access_control.txt,False,True,1,0.2,1.0,5,152,152,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.176
map_agent_oracle_planner,q23,Is multi factor authentication mandatory?,answerable,access_control.txt,False,True,1,1.0,1.0,1,26,26,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.293
map_agent_oracle_planner,q24,How are break glass accounts reviewed?,answerable,access_control.txt,False,True,1,0.25,1.0,4,122,152,467,-30,-19.74,2,2,8,1,True,False,injected_fallback_deterministic,12,5.383
map_agent_oracle_planner,q25,What is the quarterly access review cadence?,answerable,access_control.txt,False,True,1,0.2,1.0,5,152,240,467,-88,-36.67,2,2,8,1,True,False,injected_fallback_deterministic,12,5.35
map_agent_oracle_planner,n01,What is the office wifi password?,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.229
map_agent_oracle_planner,n02,Who won the 2022 world cup final?,no_match,,True,False,0,0.0,0.0,1,33,33,467,0,0.0,2,2,8,1,True,False,injected_fallback_deterministic,12,5.415
map_agent_oracle_planner,n03,What is the capital city of Portugal?,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.275
map_agent_oracle_planner,n04,Can you book me a flight to Tokyo?,no_match,,True,False,0,0.0,0.0,1,32,32,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.261
map_agent_oracle_planner,n05,What is the recommended daily calorie intake for adults?,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.458
map_agent_oracle_planner,n06,Explain quantum chromodynamics lattice gauge theory.,no_match,,False,False,0,1.0,1.0,0,0,0,467,0,0.0,2,2,8,2,False,True,injected_fallback_deterministic,60,5.332
